school_id,ncessch,school_name,entry_grade,projection_year,projection_type,grade,projected_enrollment,generated_at,survival_rate_min,survival_rate_median,survival_rate_max,entry_grade_low,entry_grade_high,entry_grade_median
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_min,Grade 1,10,2025-06-13T16:45:29.516251,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_min,Grade 2,11,2025-06-13T16:45:29.516253,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_min,Grade 3,12,2025-06-13T16:45:29.516256,1.0909090909090908,1.0909090909090908,1.0909090909090908,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_min,Grade 4,13,2025-06-13T16:45:29.516258,0.8125,0.8125,0.8125,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_min,Grade 5,9,2025-06-13T16:45:29.516263,0.6428571428571429,0.6428571428571429,0.6428571428571429,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_min,Grade 6,13,2025-06-13T16:45:29.516265,1.0666666666666667,1.0666666666666667,1.0666666666666667,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_min,Grade 7,13,2025-06-13T16:45:29.516268,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_min,Grade 8,7,2025-06-13T16:45:29.516270,0.5384615384615384,0.5384615384615384,0.5384615384615384,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_min,Kindergarten,14,2025-06-13T16:45:29.516273,0.9655172413793104,1.0,1.0344827586206897,14,15,14
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_min,Grade 1,10,2025-06-13T16:45:29.516276,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_min,Grade 2,11,2025-06-13T16:45:29.516282,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_min,Grade 3,12,2025-06-13T16:45:29.516285,1.0909090909090908,1.0909090909090908,1.0909090909090908,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_min,Grade 4,13,2025-06-13T16:45:29.516287,0.8125,0.8125,0.8125,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_min,Grade 5,9,2025-06-13T16:45:29.516290,0.6428571428571429,0.6428571428571429,0.6428571428571429,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_min,Grade 6,13,2025-06-13T16:45:29.516292,1.0666666666666667,1.0666666666666667,1.0666666666666667,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_min,Grade 7,13,2025-06-13T16:45:29.516295,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_min,Grade 8,7,2025-06-13T16:45:29.516298,0.5384615384615384,0.5384615384615384,0.5384615384615384,,,
1912059,00000033,St James Catholic School,Kindergarten,2022-2023,outer_max,Kindergarten,15,2025-06-13T16:45:29.516301,0.9655172413793104,1.0,1.0344827586206897,14,15,14
1912059,00000033,St James Catholic School,Kindergarten,2022-2023,outer_max,Grade 1,12,2025-06-13T16:45:29.516303,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,
1912059,00000033,St James Catholic School,Kindergarten,2022-2023,outer_max,Grade 2,12,2025-06-13T16:45:29.516306,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2022-2023,outer_max,Grade 3,16,2025-06-13T16:45:29.516308,1.0909090909090908,1.0909090909090908,1.0909090909090908,,,
1912059,00000033,St James Catholic School,Kindergarten,2022-2023,outer_max,Grade 4,14,2025-06-13T16:45:29.516311,0.8125,0.8125,0.8125,,,
1912059,00000033,St James Catholic School,Kindergarten,2022-2023,outer_max,Grade 5,15,2025-06-13T16:45:29.516313,0.6428571428571429,0.6428571428571429,0.6428571428571429,,,
1912059,00000033,St James Catholic School,Kindergarten,2022-2023,outer_max,Grade 6,16,2025-06-13T16:45:29.516316,1.0666666666666667,1.0666666666666667,1.0666666666666667,,,
1912059,00000033,St James Catholic School,Kindergarten,2022-2023,outer_max,Grade 7,13,2025-06-13T16:45:29.516318,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2022-2023,outer_max,Grade 8,8,2025-06-13T16:45:29.516321,0.5384615384615384,0.5384615384615384,0.5384615384615384,,,
1912059,00000033,St James Catholic School,Kindergarten,2023-2024,outer_max,Kindergarten,15,2025-06-13T16:45:29.516323,0.9655172413793104,1.0,1.0344827586206897,14,15,14
1912059,00000033,St James Catholic School,Kindergarten,2023-2024,outer_max,Grade 1,12,2025-06-13T16:45:29.516326,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,
1912059,00000033,St James Catholic School,Kindergarten,2023-2024,outer_max,Grade 2,12,2025-06-13T16:45:29.516328,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2023-2024,outer_max,Grade 3,16,2025-06-13T16:45:29.516339,1.0909090909090908,1.0909090909090908,1.0909090909090908,,,
1912059,00000033,St James Catholic School,Kindergarten,2023-2024,outer_max,Grade 4,14,2025-06-13T16:45:29.516341,0.8125,0.8125,0.8125,,,
1912059,00000033,St James Catholic School,Kindergarten,2023-2024,outer_max,Grade 5,15,2025-06-13T16:45:29.516344,0.6428571428571429,0.6428571428571429,0.6428571428571429,,,
1912059,00000033,St James Catholic School,Kindergarten,2023-2024,outer_max,Grade 6,16,2025-06-13T16:45:29.516346,1.0666666666666667,1.0666666666666667,1.0666666666666667,,,
1912059,00000033,St James Catholic School,Kindergarten,2023-2024,outer_max,Grade 7,13,2025-06-13T16:45:29.516349,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2023-2024,outer_max,Grade 8,8,2025-06-13T16:45:29.516351,0.5384615384615384,0.5384615384615384,0.5384615384615384,,,
1912059,00000033,St James Catholic School,Kindergarten,2024-2025,outer_max,Kindergarten,15,2025-06-13T16:45:29.516354,0.9655172413793104,1.0,1.0344827586206897,14,15,14
1912059,00000033,St James Catholic School,Kindergarten,2024-2025,outer_max,Grade 1,12,2025-06-13T16:45:29.516357,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,
1912059,00000033,St James Catholic School,Kindergarten,2024-2025,outer_max,Grade 2,12,2025-06-13T16:45:29.516360,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2024-2025,outer_max,Grade 3,16,2025-06-13T16:45:29.516362,1.0909090909090908,1.0909090909090908,1.0909090909090908,,,
1912059,00000033,St James Catholic School,Kindergarten,2024-2025,outer_max,Grade 4,14,2025-06-13T16:45:29.516365,0.8125,0.8125,0.8125,,,
1912059,00000033,St James Catholic School,Kindergarten,2024-2025,outer_max,Grade 5,15,2025-06-13T16:45:29.516367,0.6428571428571429,0.6428571428571429,0.6428571428571429,,,
1912059,00000033,St James Catholic School,Kindergarten,2024-2025,outer_max,Grade 6,16,2025-06-13T16:45:29.516370,1.0666666666666667,1.0666666666666667,1.0666666666666667,,,
1912059,00000033,St James Catholic School,Kindergarten,2024-2025,outer_max,Grade 7,13,2025-06-13T16:45:29.516372,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2024-2025,outer_max,Grade 8,8,2025-06-13T16:45:29.516375,0.5384615384615384,0.5384615384615384,0.5384615384615384,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_max,Kindergarten,15,2025-06-13T16:45:29.516381,0.9655172413793104,1.0,1.0344827586206897,14,15,14
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_max,Grade 1,12,2025-06-13T16:45:29.516384,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_max,Grade 2,12,2025-06-13T16:45:29.516388,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_max,Grade 3,16,2025-06-13T16:45:29.516390,1.0909090909090908,1.0909090909090908,1.0909090909090908,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_max,Grade 4,14,2025-06-13T16:45:29.516393,0.8125,0.8125,0.8125,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_max,Grade 5,15,2025-06-13T16:45:29.516395,0.6428571428571429,0.6428571428571429,0.6428571428571429,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_max,Grade 6,16,2025-06-13T16:45:29.516398,1.0666666666666667,1.0666666666666667,1.0666666666666667,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_max,Grade 7,13,2025-06-13T16:45:29.516400,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2025-2026,outer_max,Grade 8,8,2025-06-13T16:45:29.516403,0.5384615384615384,0.5384615384615384,0.5384615384615384,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_max,Kindergarten,15,2025-06-13T16:45:29.516406,0.9655172413793104,1.0,1.0344827586206897,14,15,14
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_max,Grade 1,12,2025-06-13T16:45:29.516408,0.7142857142857143,0.7142857142857143,0.7142857142857143,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_max,Grade 2,12,2025-06-13T16:45:29.516411,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_max,Grade 3,16,2025-06-13T16:45:29.516413,1.0909090909090908,1.0909090909090908,1.0909090909090908,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_max,Grade 4,14,2025-06-13T16:45:29.516416,0.8125,0.8125,0.8125,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_max,Grade 5,15,2025-06-13T16:45:29.516418,0.6428571428571429,0.6428571428571429,0.6428571428571429,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_max,Grade 6,16,2025-06-13T16:45:29.516421,1.0666666666666667,1.0666666666666667,1.0666666666666667,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_max,Grade 7,13,2025-06-13T16:45:29.516423,1.0,1.0,1.0,,,
1912059,00000033,St James Catholic School,Kindergarten,2026-2027,outer_max,Grade 8,8,2025-06-13T16:45:29.516426,0.5384615384615384,0.5384615384615384,0.5384615384615384,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Kindergarten,31,2025-06-13T16:45:29.591928,0.9841269841269841,1.0,1.0158730158730158,31,32,32
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 1,30,2025-06-13T16:45:29.591948,0.96875,0.96875,0.96875,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 2,30,2025-06-13T16:45:29.591952,0.967741935483871,0.967741935483871,0.967741935483871,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 3,24,2025-06-13T16:45:29.591955,0.7878787878787878,0.7878787878787878,0.7878787878787878,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 4,21,2025-06-13T16:45:29.591957,0.8157894736842105,0.8157894736842105,0.8157894736842105,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 5,32,2025-06-13T16:45:29.591960,1.027027027027027,1.027027027027027,1.027027027027027,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 6,39,2025-06-13T16:45:29.591962,1.0303030303030303,1.0303030303030303,1.0303030303030303,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 7,33,2025-06-13T16:45:29.591965,0.9615384615384616,0.9615384615384616,0.9615384615384616,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 8,20,2025-06-13T16:45:29.591967,0.8,0.8,0.8,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 9,34,2025-06-13T16:45:29.591969,1.2222222222222223,1.2222222222222223,1.2222222222222223,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 10,24,2025-06-13T16:45:29.591972,0.7272727272727273,0.7272727272727273,0.7272727272727273,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 11,21,2025-06-13T16:45:29.591974,0.8918918918918919,0.8918918918918919,0.8918918918918919,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2022-2023,min,Grade 12,31,2025-06-13T16:45:29.591977,0.9333333333333333,0.9333333333333333,0.9333333333333333,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Kindergarten,31,2025-06-13T16:45:29.591980,0.9841269841269841,1.0,1.0158730158730158,31,32,32
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 1,30,2025-06-13T16:45:29.591983,0.96875,0.96875,0.96875,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 2,29,2025-06-13T16:45:29.591985,0.967741935483871,0.967741935483871,0.967741935483871,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 3,24,2025-06-13T16:45:29.591988,0.7878787878787878,0.7878787878787878,0.7878787878787878,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 4,20,2025-06-13T16:45:29.591990,0.8157894736842105,0.8157894736842105,0.8157894736842105,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 5,22,2025-06-13T16:45:29.591993,1.027027027027027,1.027027027027027,1.027027027027027,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 6,33,2025-06-13T16:45:29.591995,1.0303030303030303,1.0303030303030303,1.0303030303030303,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 7,38,2025-06-13T16:45:29.591998,0.9615384615384616,0.9615384615384616,0.9615384615384616,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 8,26,2025-06-13T16:45:29.592000,0.8,0.8,0.8,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 9,24,2025-06-13T16:45:29.592003,1.2222222222222223,1.2222222222222223,1.2222222222222223,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 10,25,2025-06-13T16:45:29.592005,0.7272727272727273,0.7272727272727273,0.7272727272727273,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 11,21,2025-06-13T16:45:29.592007,0.8918918918918919,0.8918918918918919,0.8918918918918919,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2023-2024,min,Grade 12,20,2025-06-13T16:45:29.592010,0.9333333333333333,0.9333333333333333,0.9333333333333333,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Kindergarten,31,2025-06-13T16:45:29.592013,0.9841269841269841,1.0,1.0158730158730158,31,32,32
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 1,30,2025-06-13T16:45:29.592016,0.96875,0.96875,0.96875,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 2,29,2025-06-13T16:45:29.592018,0.967741935483871,0.967741935483871,0.967741935483871,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 3,23,2025-06-13T16:45:29.592020,0.7878787878787878,0.7878787878787878,0.7878787878787878,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 4,20,2025-06-13T16:45:29.592023,0.8157894736842105,0.8157894736842105,0.8157894736842105,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 5,21,2025-06-13T16:45:29.592025,1.027027027027027,1.027027027027027,1.027027027027027,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 6,23,2025-06-13T16:45:29.592028,1.0303030303030303,1.0303030303030303,1.0303030303030303,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 7,32,2025-06-13T16:45:29.592030,0.9615384615384616,0.9615384615384616,0.9615384615384616,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 8,30,2025-06-13T16:45:29.592033,0.8,0.8,0.8,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 9,32,2025-06-13T16:45:29.592035,1.2222222222222223,1.2222222222222223,1.2222222222222223,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 10,17,2025-06-13T16:45:29.592038,0.7272727272727273,0.7272727272727273,0.7272727272727273,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 11,22,2025-06-13T16:45:29.592040,0.8918918918918919,0.8918918918918919,0.8918918918918919,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2024-2025,min,Grade 12,20,2025-06-13T16:45:29.592043,0.9333333333333333,0.9333333333333333,0.9333333333333333,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Kindergarten,31,2025-06-13T16:45:29.592045,0.9841269841269841,1.0,1.0158730158730158,31,32,32
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 1,30,2025-06-13T16:45:29.592048,0.96875,0.96875,0.96875,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 2,29,2025-06-13T16:45:29.592055,0.967741935483871,0.967741935483871,0.967741935483871,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 3,23,2025-06-13T16:45:29.592057,0.7878787878787878,0.7878787878787878,0.7878787878787878,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 4,19,2025-06-13T16:45:29.592060,0.8157894736842105,0.8157894736842105,0.8157894736842105,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 5,21,2025-06-13T16:45:29.592062,1.027027027027027,1.027027027027027,1.027027027027027,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 6,22,2025-06-13T16:45:29.592065,1.0303030303030303,1.0303030303030303,1.0303030303030303,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 7,22,2025-06-13T16:45:29.592067,0.9615384615384616,0.9615384615384616,0.9615384615384616,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 8,26,2025-06-13T16:45:29.592070,0.8,0.8,0.8,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 9,37,2025-06-13T16:45:29.592072,1.2222222222222223,1.2222222222222223,1.2222222222222223,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 10,23,2025-06-13T16:45:29.592074,0.7272727272727273,0.7272727272727273,0.7272727272727273,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 11,15,2025-06-13T16:45:29.592077,0.8918918918918919,0.8918918918918919,0.8918918918918919,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2025-2026,min,Grade 12,21,2025-06-13T16:45:29.592079,0.9333333333333333,0.9333333333333333,0.9333333333333333,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2026-2027,min,Kindergarten,31,2025-06-13T16:45:29.592082,0.9841269841269841,1.0,1.0158730158730158,31,32,32
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2026-2027,min,Grade 1,30,2025-06-13T16:45:29.592085,0.96875,0.96875,0.96875,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2026-2027,min,Grade 2,29,2025-06-13T16:45:29.592088,0.967741935483871,0.967741935483871,0.967741935483871,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2026-2027,min,Grade 3,23,2025-06-13T16:45:29.592090,0.7878787878787878,0.7878787878787878,0.7878787878787878,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2026-2027,min,Grade 4,19,2025-06-13T16:45:29.592093,0.8157894736842105,0.8157894736842105,0.8157894736842105,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2026-2027,min,Grade 5,20,2025-06-13T16:45:29.592095,1.027027027027027,1.027027027027027,1.027027027027027,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2026-2027,min,Grade 6,22,2025-06-13T16:45:29.592098,1.0303030303030303,1.0303030303030303,1.0303030303030303,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2026-2027,min,Grade 7,21,2025-06-13T16:45:29.592100,0.9615384615384616,0.9615384615384616,0.9615384615384616,,,
1912060,00000044,Holy Spirit Catholic School,Kindergarten,2026-2027,min,Grade 8,18,2025-06-13T16:45:29.592106,0.8,0.8,0.8,,,
